customerID,tenure,PhoneService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,totalcharges_tenure_ratio,charges_ratio
493,61,1,1,2,64.05,3902.6,0,63.98,60.93
494,1,1,0,1,20.4,20.4,0,20.4,1
495,22,0,1,2,43.75,903.6,1,41.07,20.65
496,28,1,0,1,60.9,1785.65,0,63.77,29.32
497,70,1,2,2,19.8,1397.65,0,19.97,70.59
498,5,0,0,0,28.45,131.05,1,26.21,4.61
499,12,1,0,2,99.7,1238.45,1,103.2,12.42
500,34,1,1,3,116.25,3899.05,0,114.68,33.54
501,71,1,2,3,80.7,5676,0,79.94,70.33
502,70,1,1,2,65.2,4543.15,0,64.9,69.68
503,52,1,0,2,84.05,4326.8,0,83.21,51.48
504,69,1,2,3,79.45,5502.55,0,79.75,69.26
505,20,1,0,0,94.1,1782.4,1,89.12,18.94
506,11,1,0,1,78,851.8,0,77.44,10.92
507,2,1,0,0,94.2,167.5,1,83.75,1.78
508,6,1,0,0,80.5,502.85,1,83.81,6.25
509,1,1,0,1,19.85,19.85,0,19.85,1
510,20,1,1,3,94.3,1818.3,0,90.91,19.28
511,61,1,0,0,106.45,6300.15,0,103.28,59.18
512,5,1,0,0,74.35,334.8,1,66.96,4.5
513,56,1,0,2,105.45,5916.95,0,105.66,56.11
514,30,1,0,3,95,2852.4,0,95.08,30.03
515,40,1,0,2,104.8,4131.95,1,103.3,39.43
516,28,1,1,1,54.3,1546.3,0,55.23,28.48
517,5,1,0,0,70.05,302.6,0,60.52,4.32
518,27,1,0,2,75.2,1929.35,1,71.46,25.66
519,12,1,0,3,20.05,265.45,0,22.12,13.24
520,67,1,1,0,105.4,6989.45,0,104.32,66.31
521,29,1,0,0,51.6,1442,0,49.72,27.95
522,55,1,0,2,85.5,4713.4,0,85.7,55.13
523,23,1,0,2,75.6,1758.6,1,76.46,23.26
524,34,1,0,0,100.05,3480,1,102.35,34.78
525,52,1,1,0,91.25,4738.3,0,91.12,51.93
526,72,1,2,3,115.75,8399.15,0,116.65,72.56
527,58,1,1,3,94.7,5430.35,0,93.63,57.34
528,35,1,2,1,19.6,686.95,0,19.63,35.05
529,56,1,2,2,99.9,5706.3,0,101.9,57.12
530,24,1,2,3,21.1,490.65,0,20.44,23.25
531,70,1,2,3,20.05,1360.25,0,19.43,67.84
532,2,1,0,0,79.95,174.45,0,87.23,2.18
533,68,1,1,3,107.15,7379.8,0,108.53,68.87
534,1,1,0,0,85,85,1,85,1
535,12,1,0,0,89.55,1021.75,0,85.15,11.41
536,63,1,0,2,81.55,5029.05,0,79.83,61.67
537,33,1,1,1,58.45,1955.4,0,59.25,33.45
538,69,1,1,3,95.65,6744.2,0,97.74,70.51
539,60,1,2,2,80.6,4946.7,0,82.45,61.37
540,72,1,2,2,113.1,8248.5,0,114.56,72.93
541,11,1,0,1,58.95,601.6,0,54.69,10.21
542,1,1,0,1,19.55,19.55,0,19.55,1
543,10,1,0,2,86.05,834.1,1,83.41,9.69
544,13,0,0,3,45.55,597,1,45.92,13.11
545,34,1,1,2,78.95,2647.2,0,77.86,33.53
546,39,1,0,1,86.3,3266,1,83.74,37.84
547,65,1,1,2,105.05,6744.25,0,103.76,64.2
548,50,1,1,2,101.9,5265.5,0,105.31,51.67
549,15,1,0,1,19.75,311.6,0,20.77,15.78
550,72,1,2,2,110.3,7966.9,0,110.65,72.23
551,72,1,2,2,115.6,8220.4,0,114.17,71.11
552,55,1,2,2,19.35,1153.25,0,20.97,59.6
553,23,1,2,3,25.6,514.75,0,22.38,20.11
554,32,1,0,2,80.35,2596.15,1,81.13,32.31
555,56,1,1,2,68.75,3808,0,68,55.39
556,1,1,0,2,19.9,19.9,0,19.9,1
557,38,1,1,1,70.6,2708.2,0,71.27,38.36
558,11,1,0,0,70.2,760.05,0,69.1,10.83
559,1,1,0,0,49.3,49.3,0,49.3,1
560,56,1,1,0,107.25,6033.3,0,107.74,56.25
561,3,1,0,1,23.6,89.05,0,29.68,3.77
562,7,1,0,3,69.7,516.15,0,73.74,7.41
563,59,1,2,3,99.5,5861.75,0,99.35,58.91
564,7,1,0,2,64.3,445.95,0,63.71,6.94
565,71,1,2,3,70.85,4973.4,0,70.05,70.2
566,15,1,1,0,101.9,1667.25,0,111.15,16.36
567,71,1,2,3,73.5,5357.75,0,75.46,72.89
568,35,1,0,0,100.25,3527.6,1,100.79,35.19
569,11,0,1,3,40.4,422.6,0,38.42,10.46
570,60,1,2,3,19.25,1103.25,0,18.39,57.31
571,47,1,2,2,59.6,2754,0,58.6,46.21
572,11,1,1,3,64.9,697.25,0,63.39,10.74
573,56,1,1,3,100.3,5614.45,1,100.26,55.98
574,28,1,0,0,110.85,3204.4,0,114.44,28.91
575,61,1,2,1,81.05,4747.65,0,77.83,58.58
576,31,1,1,2,98.05,3082.1,0,99.42,31.43
577,9,1,0,0,70.5,597.9,0,66.43,8.48
578,35,1,0,0,94.55,3365.4,0,96.15,35.59
579,2,1,0,1,19.65,38.8,0,19.4,1.97
580,12,1,0,1,19,233.55,1,19.46,12.29
581,1,1,0,1,75.3,75.3,1,75.3,1
582,4,1,0,0,89.2,346.2,1,86.55,3.88
583,1,1,0,1,19,19,0,19,1
584,3,1,0,1,20,61.7,0,20.57,3.09
585,1,1,0,0,85.7,85.7,1,85.7,1
586,52,1,2,3,63.25,3342.45,0,64.28,52.85
587,5,1,1,1,20.1,85.1,0,17.02,4.23
588,72,1,2,0,99.15,7422.1,0,103.08,74.86
589,71,1,2,0,90.4,6668.05,0,93.92,73.76
590,72,1,2,3,111.9,8071.05,0,112.1,72.13
591,46,1,1,0,24.9,1174.8,0,25.54,47.18
592,63,1,2,3,83.5,5435,0,86.27,65.09
593,30,1,0,3,84.3,2438.6,0,81.29,28.93
594,1,1,0,1,45.6,45.6,0,45.6,1
595,12,1,0,1,61.65,713.75,1,59.48,11.58
596,16,0,2,1,54.85,916.15,0,57.26,16.7
597,4,1,0,1,65.55,237.2,0,59.3,3.62
598,51,1,1,3,90.35,4614.55,0,90.48,51.07
599,65,1,2,3,20.4,1414.45,0,21.76,69.34
600,16,1,0,3,74.55,1170.5,0,73.16,15.7
601,2,1,1,1,19.95,47.7,0,23.85,2.39
602,66,1,1,2,74.25,4859.25,0,73.63,65.44
603,46,1,2,0,108.65,4903.2,0,106.59,45.13
604,32,1,1,2,109.55,3608,0,112.75,32.93
605,72,1,2,3,86.65,6094.25,0,84.64,70.33
606,38,1,2,3,81,3084.9,0,81.18,38.09
607,51,1,1,3,47.85,2356.75,0,46.21,49.25
608,72,1,2,2,114.55,8306.05,0,115.36,72.51
609,65,1,0,2,105.25,6786.4,1,104.41,64.48
610,9,0,0,0,29.95,248.95,1,27.66,8.31
611,9,1,0,1,65,663.05,1,73.67,10.2
612,66,1,2,1,20.55,1357.1,0,20.56,66.04
613,44,1,1,3,109.8,4860.35,0,110.46,44.27
614,50,1,2,2,69.5,3418.2,0,68.36,49.18
615,15,1,0,1,48.85,631.4,0,42.09,12.93
616,8,0,0,3,25.25,186.3,0,23.29,7.38
617,66,1,1,3,102.85,6976.75,0,105.71,67.83
618,57,1,0,2,87.55,4884.85,0,85.7,55.79
619,7,1,0,2,78.55,522.95,0,74.71,6.66
620,10,0,0,2,34.55,362.6,0,36.26,10.49
621,62,1,1,0,92.05,5755.8,0,92.84,62.53
622,40,1,1,0,85.05,3355.65,0,83.89,39.46
623,20,1,2,1,19.7,406.95,0,20.35,20.66
624,7,1,0,2,20,137.6,1,19.66,6.88
625,25,1,0,0,95.15,2395.7,0,95.83,25.18
626,23,1,0,0,84.25,1968.1,0,85.57,23.36
627,66,1,1,3,104.6,6819.45,0,103.33,65.2
628,72,1,2,0,111.65,7943.45,0,110.33,71.15
629,49,1,0,3,90.05,4547.25,1,92.8,50.5
630,43,1,0,2,110.75,4687.9,1,109.02,42.33
631,46,1,0,2,55,2473.95,0,53.78,44.98
632,72,1,2,3,89.85,6562.9,0,91.15,73.04
633,10,1,1,1,20.35,176.3,0,17.63,8.66
634,40,0,1,2,54.55,2236.2,0,55.9,40.99
635,65,1,0,0,105.5,6985.65,1,107.47,66.21
636,31,1,2,2,99.45,3109.9,0,100.32,31.27
637,68,1,2,3,70.9,4911.35,0,72.23,69.27
638,56,1,1,2,104.55,5794.65,1,103.48,55.42
639,10,1,0,0,85.25,855.3,1,85.53,10.03
640,68,1,2,2,25.4,1620.2,0,23.83,63.79
641,43,1,0,0,56.15,2499.3,1,58.12,44.51
642,1,1,0,0,89.55,89.55,1,89.55,1
643,49,1,1,2,89.85,4287.2,0,87.49,47.72
644,15,1,0,0,25.25,394.85,0,26.32,15.64
645,20,1,0,0,94.55,1899.65,1,94.98,20.09
646,1,1,0,1,45.7,45.7,1,45.7,1
647,50,1,1,0,69.65,3442.15,0,68.84,49.42
648,2,1,0,0,89.5,161.5,1,80.75,1.8
649,24,1,0,3,70,1732.6,0,72.19,24.75
650,3,1,0,2,69.55,222.3,1,74.1,3.2
651,1,1,0,1,74.6,74.6,1,74.6,1
652,35,1,2,1,20.1,655.3,0,18.72,32.6
653,17,1,0,1,24.8,475.25,0,27.96,19.16
654,8,1,0,0,19.65,164.3,1,20.54,8.36
655,10,1,0,3,95.1,865.1,0,86.51,9.1
656,68,1,2,3,88.85,6132.7,0,90.19,69.02
657,45,1,1,2,78.8,3597.5,0,79.94,45.65
658,2,1,1,1,19.85,35.9,1,17.95,1.81
659,37,1,0,2,20.35,697.65,0,18.86,34.28
660,4,0,0,1,24.25,96.05,1,24.01,3.96
661,10,1,0,1,45.25,428.7,0,42.87,9.47
662,1,1,0,1,20.05,20.05,0,20.05,1
663,65,1,2,1,69.55,4459.15,0,68.6,64.11
664,57,1,2,2,19.5,1167.6,0,20.48,59.88
665,3,1,0,1,74.75,238.1,0,79.37,3.19
666,2,1,0,0,69.65,145.15,1,72.58,2.08
667,49,0,0,2,30.2,1453.1,0,29.66,48.12
668,4,1,0,1,45.65,191.05,1,47.76,4.19
669,70,0,2,2,57.8,4039.3,0,57.7,69.88
670,53,1,1,2,19.85,1039.45,0,19.61,52.37
671,53,1,2,3,25.55,1336.1,0,25.21,52.29
672,1,1,0,1,75.05,75.05,1,75.05,1
673,22,1,0,3,24.85,493.4,0,22.43,19.86
674,52,0,0,0,49.15,2550.9,1,49.06,51.9
675,65,1,2,0,110.35,7246.15,0,111.48,65.67
676,48,1,1,2,24.55,1203.95,0,25.08,49.04
677,2,0,0,0,34.7,62.25,1,31.13,1.79
678,3,1,0,1,107.95,313.6,0,104.53,2.91
679,45,1,0,2,81.4,3775.85,0,83.91,46.39
680,1,1,0,0,80,80,1,80,1
681,61,1,2,2,73.8,4616.05,0,75.67,62.55
682,3,1,0,3,64.4,195.65,0,65.22,3.04
683,40,1,1,3,103.75,4188.4,0,104.71,40.37
684,1,1,0,1,71.1,71.1,0,71.1,1
685,1,1,0,0,49.9,49.9,0,49.9,1
686,51,1,1,2,24.6,1266.4,0,24.83,51.48
687,2,1,0,0,49.25,91.1,1,45.55,1.85
688,52,0,1,1,30.1,1623.4,0,31.22,53.93
689,51,1,0,2,83.4,4149.45,0,81.36,49.75
690,1,1,0,1,20.45,20.45,0,20.45,1
691,31,1,1,2,75.25,2344.5,0,75.63,31.16
692,47,1,1,3,20.55,1013.05,0,21.55,49.3
693,3,1,0,3,75.1,270.7,1,90.23,3.6
694,22,1,1,1,20.05,417,0,18.95,20.8
695,1,1,0,1,20.65,20.65,0,20.65,1
696,72,1,2,2,85.15,6316.2,0,87.73,74.18
697,3,1,0,0,50.15,168.15,1,56.05,3.35
698,47,1,1,2,84.95,4018.05,0,85.49,47.3
699,72,1,2,3,66.5,4811.6,0,66.83,72.35
700,66,1,2,2,63.3,4189.7,0,63.48,66.19
701,35,1,0,0,83.15,2848.45,0,81.38,34.26
702,29,1,0,0,84.9,2516.2,0,86.77,29.64
703,2,1,0,1,20.55,33.6,0,16.8,1.64
704,4,1,0,1,49.25,208.45,0,52.11,4.23
705,25,1,0,2,79.85,2015.35,1,80.61,25.24
706,65,1,2,1,59.6,3739.8,0,57.54,62.75
707,27,1,1,2,104.65,2964,0,109.78,28.32
708,29,1,0,3,75.3,2263.4,0,78.05,30.06
709,29,1,0,3,80.1,2211.8,0,76.27,27.61
710,1,1,0,1,19.55,19.55,1,19.55,1
711,20,1,0,1,81,1683.7,0,84.19,20.79
712,58,1,2,3,24.7,1519,0,26.19,61.5
713,14,1,0,1,86,1164.05,0,83.15,13.54
714,72,1,2,1,25.4,1710.9,0,23.76,67.36
715,46,1,0,3,89.15,4245.55,0,92.29,47.62
716,71,0,2,2,58.25,4145.9,0,58.39,71.17
717,32,1,0,2,85.65,2664.3,0,83.26,31.11
718,26,0,0,3,50.35,1277.5,0,49.13,25.37
719,68,1,0,3,80.35,5589.3,0,82.2,69.56
720,2,1,1,1,20.2,34.75,0,17.38,1.72
721,61,1,2,3,20.55,1305.95,0,21.41,63.55
722,4,1,0,0,85.95,381.3,1,95.33,4.44
723,3,1,0,0,45.35,141.5,1,47.17,3.12
724,33,1,0,0,94.5,3105.55,1,94.11,32.86
725,9,1,0,1,21.25,204.55,0,22.73,9.63
726,22,1,2,1,26.25,605.9,0,27.54,23.08
727,5,1,0,0,80.85,356.1,0,71.22,4.4
728,30,1,0,3,91.7,2758.15,1,91.94,30.08
729,65,1,2,3,74.2,4805.65,0,73.93,64.77
730,45,1,0,0,87.25,3941.7,1,87.59,45.18
731,5,1,0,1,20.35,92.75,0,18.55,4.56
732,25,1,0,0,75.5,1901.05,0,76.04,25.18
733,72,1,2,2,79.05,5730.7,0,79.59,72.49
734,27,1,0,2,90.15,2423.4,0,89.76,26.88
735,32,0,0,3,50.6,1653.45,0,51.67,32.68
736,30,1,1,3,110.45,3327.05,0,110.9,30.12
737,70,1,2,3,101,7085.5,0,101.22,70.15
738,42,1,0,2,79.35,3344.1,0,79.62,42.14
739,72,1,2,2,89.85,6697.35,0,93.02,74.54
740,47,1,2,1,65,2879.9,0,61.27,44.31
741,2,1,0,0,80.45,137.1,0,68.55,1.7
742,10,1,0,0,98.55,1008.55,1,100.85,10.23
743,61,1,2,1,24.1,1551.6,0,25.44,64.38
744,5,1,0,3,44.05,202.15,0,40.43,4.59
745,72,1,2,3,110.8,7882.25,0,109.48,71.14
746,72,1,2,2,114.95,8196.4,0,113.84,71.3
747,3,1,0,1,75.05,202.9,0,67.63,2.7
748,48,1,2,1,19.25,855.1,0,17.81,44.42
749,63,1,1,3,90.05,5817,0,92.33,64.6
750,27,1,0,1,56.7,1652.95,0,61.22,29.15
751,70,1,2,3,80.15,5600.15,0,80,69.87
752,7,1,0,3,71.35,515.75,0,73.68,7.23
753,2,1,0,0,90.35,190.5,0,95.25,2.11
754,20,1,0,0,98.55,1842.8,1,92.14,18.7
755,66,1,2,2,19.7,1253.8,0,19,63.64
756,3,1,0,1,19.85,57.2,0,19.07,2.88
757,15,1,0,2,85.9,1269.55,1,84.64,14.78
758,72,1,2,2,90.35,6563.4,0,91.16,72.64
759,1,1,0,1,20.8,20.8,0,20.8,1
760,22,1,0,0,89.25,1907.85,1,86.72,21.38
761,3,1,0,0,70.3,208.85,1,69.62,2.97
762,72,1,2,2,66.85,4758.8,0,66.09,71.19
763,65,1,2,1,19.9,1292.6,0,19.89,64.95
764,11,0,0,1,35.8,363.15,0,33.01,10.14
765,22,1,0,1,78.85,1600.25,0,72.74,20.29
766,14,1,1,2,20.4,275.7,0,19.69,13.51
767,41,1,0,0,74.25,3089.1,0,75.34,41.6
768,17,1,1,1,64.8,1175.6,0,69.15,18.14
769,11,1,0,3,20.45,237.3,0,21.57,11.6
770,15,1,0,0,93.35,1444.65,1,96.31,15.48
771,1,1,0,1,19.9,19.9,1,19.9,1
772,5,1,0,1,88.9,454.15,1,90.83,5.11
773,33,1,1,0,95.8,3036.75,1,92.02,31.7
774,72,1,2,3,110.65,8065.65,0,112.02,72.89
775,3,0,0,1,40.3,92.5,0,30.83,2.3
776,2,1,0,0,82,184.65,1,92.33,2.25
777,59,1,1,3,107,6152.3,0,104.28,57.5
778,2,1,0,0,45.35,89.5,1,44.75,1.97
779,71,1,2,3,73.35,5154.5,0,72.6,70.27
780,5,1,0,1,44.8,220.45,0,44.09,4.92
781,27,1,0,3,54.75,1510.3,0,55.94,27.59
782,1,1,0,0,52.2,52.2,1,52.2,1
783,63,0,1,2,40.6,2588.95,0,41.09,63.77
784,46,1,1,0,110,4874.8,1,105.97,44.32
785,72,1,2,2,55.3,3983.6,0,55.33,72.04
786,34,1,0,2,60.85,2003.6,0,58.93,32.93
787,24,1,1,0,78.4,1832.4,0,76.35,23.37
788,72,1,2,2,69.65,4908.25,0,68.17,70.47
789,60,0,2,3,59.85,3590.2,0,59.84,59.99
790,68,1,1,3,76.9,5023,0,73.87,65.32
791,8,1,2,1,19.85,146.6,0,18.33,7.39
792,34,1,2,3,67.65,2339.3,0,68.8,34.58
793,6,0,0,3,45,298.7,0,49.78,6.64
794,2,1,0,1,64.2,143.65,0,71.83,2.24
795,31,1,1,3,81.7,2548.65,0,82.21,31.2
796,20,1,0,2,25.55,507.4,0,25.37,19.86
797,1,1,0,0,20,20,0,20,1
798,62,1,1,0,96.75,6125.4,1,98.8,63.31
799,70,1,2,3,75.65,5411.4,0,77.31,71.53
800,10,1,0,0,98.5,1058.25,1,105.83,10.74
801,39,1,2,1,23.8,903.8,0,23.17,37.97
802,46,1,2,3,64.2,3009.5,0,65.42,46.88
803,6,1,0,0,85.35,489.45,1,81.58,5.73
804,72,1,2,2,76.8,5468.45,0,75.95,71.2
805,18,1,0,3,55.2,1058.1,0,58.78,19.17
806,71,1,2,3,108.55,7616,0,107.27,70.16
807,40,1,0,0,101.3,4113.1,1,102.83,40.6
808,1,1,0,0,69.55,69.55,1,69.55,1
809,58,1,1,2,103.25,6017.65,1,103.75,58.28
810,70,1,2,3,104,7250.15,1,103.57,69.71
811,42,1,2,0,25.25,1108.2,0,26.39,43.89
812,34,0,1,2,30.4,938.65,0,27.61,30.88
813,5,1,0,2,20.05,94.15,0,18.83,4.7
814,25,1,0,1,84.6,2088.05,0,83.52,24.68
815,2,1,0,1,86.2,178.7,1,89.35,2.07
816,55,1,1,2,103.7,5656.75,0,102.85,54.55
817,21,1,0,0,111.2,2317.1,1,110.34,20.84
818,70,1,2,3,88,5986.45,0,85.52,68.03
819,61,1,0,0,106.35,6751.35,0,110.68,63.48
820,43,1,2,3,79.15,3566.6,0,82.94,45.06
821,47,1,1,0,103.1,4889.3,0,104.03,47.42
822,5,1,0,3,63.95,318.1,0,63.62,4.97
823,62,1,2,3,25.8,1563.95,0,25.23,60.62
824,16,1,0,3,89.45,1430.25,1,89.39,15.99
825,7,1,0,2,95.6,644.35,1,92.05,6.74
826,14,1,0,1,25.55,372.45,0,26.6,14.58
827,60,1,1,0,90.95,5453.4,1,90.89,59.96
828,34,0,0,0,44.85,1442.6,0,42.43,32.16
829,50,1,1,0,108.55,5610.7,1,112.21,51.69
830,38,1,2,3,25.05,963.95,0,25.37,38.48
831,70,1,1,3,74.1,5222.3,0,74.6,70.48
832,37,1,0,0,88.8,3340.55,0,90.29,37.62
833,4,1,0,0,78.85,292.8,1,73.2,3.71
834,60,1,0,0,93.25,5774.55,0,96.24,61.93
835,62,1,1,3,71.4,4487.3,0,72.38,62.85
836,1,1,0,1,44.4,44.4,1,44.4,1
837,36,1,0,3,79.2,2854.95,0,79.3,36.05
838,44,1,2,3,20.4,905.55,0,20.58,44.39
839,55,1,1,0,100,5509.3,1,100.17,55.09
840,72,1,2,3,105,7589.8,0,105.41,72.28
841,12,1,1,2,19.8,229.6,1,19.13,11.6
842,13,0,0,2,30.85,394.1,0,30.32,12.77
843,1,1,0,0,89.9,89.9,1,89.9,1
844,15,1,1,1,20.55,295.95,0,19.73,14.4
845,65,1,2,2,84.85,5459.2,0,83.99,64.34
846,12,0,1,3,33.15,444.75,0,37.06,13.42
847,72,1,2,3,92,6782.15,0,94.2,73.72
848,72,1,2,3,89.8,6510.45,0,90.42,72.5
849,72,1,2,2,115.8,8476.5,0,117.73,73.2
850,52,1,2,1,85.15,4461.85,0,85.8,52.4
851,2,1,0,1,24.85,62,0,31,2.49
852,5,1,0,0,64.35,352.65,0,70.53,5.48
853,68,1,2,3,20.5,1424.9,0,20.95,69.51
854,62,1,1,0,100.15,6413.65,1,103.45,64.04
855,72,1,2,3,86.05,6309.65,0,87.63,73.33
856,1,1,0,0,50.8,50.8,1,50.8,1
857,66,1,1,0,89,5898.6,0,89.37,66.28
858,72,0,2,3,64.8,4719.75,0,65.55,72.84
859,26,1,1,3,19.8,457.3,0,17.59,23.1
860,64,1,2,2,93.4,5822.3,0,90.97,62.34
861,20,1,0,0,73.65,1463.5,1,73.18,19.87
862,3,1,0,0,95.1,307.4,1,102.47,3.23
863,22,1,0,3,94.65,2104.55,1,95.66,22.24
864,4,1,0,1,80.6,319.15,1,79.79,3.96
865,62,0,2,2,39,2337.45,0,37.7,59.93
866,5,1,0,1,20.5,104.3,0,20.86,5.09
867,59,1,1,0,85.55,5084.65,1,86.18,59.43
868,3,1,2,1,26.4,121.25,0,40.42,4.59
869,72,1,2,2,98.2,7015.9,0,97.44,71.45
870,57,1,1,3,97.55,5598,0,98.21,57.39
871,66,1,2,3,19.95,1269.1,0,19.23,63.61
872,60,0,0,0,50.8,3027.4,1,50.46,59.59
873,45,1,2,2,99.7,4634.35,0,102.99,46.48
874,3,0,0,3,34.8,113.95,0,37.98,3.27
875,15,1,0,0,105.1,1582.75,1,105.52,15.06
876,51,0,1,2,60.15,3077,0,60.33,51.16
877,60,1,1,0,64.75,4039.5,0,67.33,62.39
878,33,1,0,2,54.65,1665.2,0,50.46,30.47
879,10,1,0,0,110.1,1043.3,1,104.33,9.48
880,26,1,1,3,19.3,504.2,0,19.39,26.12
881,6,1,0,0,83.9,497.55,1,82.93,5.93
882,67,1,1,0,111.25,7511.65,0,112.11,67.52
883,49,0,1,3,35.8,1782,0,36.37,49.78
884,1,1,0,1,20.05,20.05,0,20.05,1
885,7,1,0,0,84.35,609.65,0,87.09,7.23
886,27,1,1,2,110.5,2857.6,0,105.84,25.86
887,37,1,1,3,91.2,3247.55,0,87.77,35.61
888,63,1,0,0,100.55,6215.35,1,98.66,61.81
889,31,1,0,0,89.3,2823,0,91.06,31.61
890,50,1,0,2,103.85,5017.9,1,100.36,48.32
891,32,1,0,3,81.1,2619.25,0,81.85,32.3
892,1,0,0,0,24.6,24.6,1,24.6,1
893,63,1,1,3,81.2,4965.1,0,78.81,61.15
894,30,1,0,3,94.3,2679.7,0,89.32,28.42
895,71,1,2,2,116.1,8310.55,0,117.05,71.58
896,53,1,2,0,105.55,5682.25,0,107.21,53.83
897,12,1,0,2,98.9,1120.95,1,93.41,11.33
898,50,1,0,3,94.4,4914.9,0,98.3,52.06
899,2,1,0,1,19.5,27.55,0,13.78,1.41
900,9,1,0,3,98.3,923.5,1,102.61,9.39
901,17,1,0,0,93.85,1625.65,1,95.63,17.32
902,56,1,1,3,105.6,6068.65,0,108.37,57.47
903,67,1,2,3,81.35,5398.6,0,80.58,66.36
904,9,1,0,0,100.5,918.6,1,102.07,9.14
905,4,1,0,0,56.4,234.85,0,58.71,4.16
906,19,1,1,2,65.35,1231.85,0,64.83,18.85
907,8,1,0,1,19.95,170.9,0,21.36,8.57
908,71,1,2,0,111.25,7984.15,0,112.45,71.77
909,10,1,0,0,72.85,688.65,1,68.87,9.45
910,15,1,0,3,89,1288.3,0,85.89,14.48
911,72,1,1,2,106.1,7848.5,0,109.01,73.97
912,12,1,1,3,20.05,267,0,22.25,13.32
913,72,1,2,2,25.2,1798.9,0,24.98,71.38
914,1,1,0,0,73.55,73.55,1,73.55,1
915,23,1,0,2,75.4,1643.55,0,71.46,21.8
916,72,0,2,2,65.55,4807.45,0,66.77,73.34
917,26,1,0,0,80.7,2193,0,84.35,27.17
918,21,1,1,1,104.55,2239.4,0,106.64,21.42
919,60,1,1,2,24.15,1505.9,0,25.1,62.36
920,12,1,0,1,20.45,255.35,0,21.28,12.49
921,16,1,0,0,75.4,1189.4,0,74.34,15.77
922,63,1,1,3,79.7,4786.15,0,75.97,60.05
923,22,1,0,0,81.7,1820.9,0,82.77,22.29
924,32,1,0,2,76.3,2404.15,0,75.13,31.51
925,3,1,0,0,79.4,205.05,1,68.35,2.58
926,13,1,0,0,81.15,952.3,1,73.25,11.74
927,68,1,2,3,103.75,7039.45,0,103.52,67.85
928,30,1,1,0,86.45,2538.05,0,84.6,29.36
929,16,1,0,2,75.1,1212.85,0,75.8,16.15
930,33,1,2,2,80.6,2651.1,0,80.34,32.89
931,72,1,2,3,19.3,1304.8,0,18.12,67.61
932,4,1,0,0,84.6,360.1,1,90.03,4.26
933,12,0,1,1,33.6,435.45,0,36.29,12.96
934,4,1,0,0,83.25,308.05,0,77.01,3.7
935,6,1,0,0,79.05,434.5,1,72.42,5.5
936,65,1,1,3,108.05,7118.9,0,109.52,65.89
937,15,1,0,1,19.9,320.45,0,21.36,16.1
938,24,1,1,2,21.05,531.55,0,22.15,25.25
939,13,0,0,0,30.15,382.2,0,29.4,12.68
940,24,1,0,3,79.85,2001,0,83.38,25.06
941,72,0,2,2,65.5,4919.7,0,68.33,75.11
942,54,1,0,2,104.1,5645.8,0,104.55,54.23
943,3,1,0,2,74.4,215.8,1,71.93,2.9
944,4,1,0,1,20.5,77.6,0,19.4,3.79
945,32,1,0,1,91.35,2896.55,0,90.52,31.71
946,35,1,0,0,99.05,3395.8,1,97.02,34.28
947,35,1,2,2,20.5,759.35,0,21.7,37.04
948,2,1,0,1,44.95,85.15,1,42.58,1.89
949,8,1,0,0,75.6,535.55,0,66.94,7.08
950,22,1,0,1,55.1,1253.15,0,56.96,22.74
951,15,1,0,0,58.95,955.15,0,63.68,16.2
952,22,1,0,0,95.1,2162.6,0,98.3,22.74
953,1,1,0,3,44.7,44.7,1,44.7,1
954,71,1,2,2,25.45,1813.35,0,25.54,71.25
955,4,1,0,0,56.75,245.15,0,61.29,4.32
956,25,1,0,2,81.75,2028.8,0,81.15,24.82
957,32,1,0,0,86.1,2723.75,0,85.12,31.63
958,7,0,0,2,29.8,220.45,0,31.49,7.4
959,17,1,1,1,20.5,365.8,0,21.52,17.84
960,8,1,0,2,60.9,551.95,0,68.99,9.06
961,56,1,2,2,73.25,4054.2,0,72.4,55.35
962,1,1,0,1,45.7,45.7,1,45.7,1
963,8,1,0,3,100.3,832.35,1,104.04,8.3
964,7,1,0,0,19.25,112.3,1,16.04,5.83
965,3,1,0,1,20.85,60.65,0,20.22,2.91
966,71,1,2,3,77.35,5550.1,0,78.17,71.75
967,2,1,0,0,96,174.8,1,87.4,1.82
968,1,1,0,0,90.55,90.55,1,90.55,1
969,49,1,0,2,93.85,4733.1,0,96.59,50.43
970,58,1,2,2,70.1,4048.95,0,69.81,57.76
971,44,0,0,0,30.35,1359.7,1,30.9,44.8
972,59,1,2,3,75.95,4542.35,0,76.99,59.81
973,71,1,2,0,108.05,7532.15,1,106.09,69.71
974,1,1,0,0,69.9,69.9,1,69.9,1
975,11,1,0,0,75.25,888.65,0,80.79,11.81
976,62,1,1,0,103.75,6383.35,1,102.96,61.53
977,35,1,1,2,54.95,1916,0,54.74,34.87
978,20,1,0,2,19.5,413,0,20.65,21.18
979,40,1,2,1,19.6,808.95,0,20.22,41.27
980,39,1,1,0,47.85,1886.4,0,48.37,39.42
981,1,1,0,0,86.6,86.6,1,86.6,1
982,72,1,2,2,23.75,1679.25,0,23.32,70.71
983,33,1,0,2,80.6,2656.5,1,80.5,32.96
984,12,1,0,2,43.8,540.95,0,45.08,12.35
985,1,1,0,2,19.75,19.75,0,19.75,1
986,27,1,0,1,19.15,537.35,0,19.9,28.06
